city,country_code,date,time,timestamp,temp,temp_min,temp_max,wind_speed,wind_deg,precipitation,snow,country
Seoul,KR,2017-06-16,12:00:00,1497589200,23.6,17.6,32.1,19.7,187.0,0.0,0.0,South Korea
Seoul,KR,2017-06-17,12:00:00,1497675600,23.1,18.1,28.8,18.5,233.0,0.0,0.0,South Korea
Seoul,KR,2017-06-18,12:00:00,1497762000,23.0,16.8,30.3,19.6,260.0,0.0,0.0,South Korea
Seoul,KR,2017-06-19,12:00:00,1497848400,23.2,17.7,28.9,15.6,254.0,0.0,0.0,South Korea
Seoul,KR,2017-06-20,12:00:00,1497934800,25.7,20.0,32.0,19.7,305.0,0.0,0.0,South Korea
Seoul,KR,2017-06-21,12:00:00,1498021200,23.9,20.0,29.6,22.5,272.0,0.4,0.0,South Korea
Seoul,KR,2017-06-22,12:00:00,1498107600,23.8,19.0,29.4,19.8,265.0,0.3,0.0,South Korea
Seoul,KR,2017-06-23,12:00:00,1498194000,25.9,21.0,32.7,20.9,274.0,0.0,0.0,South Korea
Seoul,KR,2017-06-24,12:00:00,1498280400,25.0,20.5,31.0,16.6,253.0,2.1,0.0,South Korea
Seoul,KR,2017-06-25,12:00:00,1498366800,24.0,20.3,30.2,12.2,27.0,13.3,0.0,South Korea
Seoul,KR,2017-06-26,12:00:00,1498453200,23.7,20.4,29.5,15.4,93.0,4.7,0.0,South Korea
Seoul,KR,2017-06-27,12:00:00,1498539600,23.9,20.6,28.0,12.0,141.0,0.7,0.0,South Korea
Seoul,KR,2017-06-28,12:00:00,1498626000,24.0,20.4,28.4,14.7,220.0,6.8,0.0,South Korea
Seoul,KR,2017-06-29,12:00:00,1498712400,24.6,20.3,29.3,14.9,256.0,0.0,0.0,South Korea
Seoul,KR,2017-06-30,12:00:00,1498798800,24.7,21.1,30.0,18.7,268.0,0.2,0.0,South Korea
Seoul,KR,2017-07-01,12:00:00,1498885200,24.9,21.0,29.6,16.1,240.0,0.6,0.0,South Korea
Seoul,KR,2017-07-02,12:00:00,1498971600,23.5,22.3,24.4,14.4,206.0,49.3,0.0,South Korea
Seoul,KR,2017-07-03,12:00:00,1499058000,23.9,22.7,26.4,28.6,236.0,30.8,0.0,South Korea
Seoul,KR,2017-07-04,12:00:00,1499144400,24.9,22.2,29.4,16.5,275.0,8.3,0.0,South Korea
Seoul,KR,2017-07-05,12:00:00,1499230800,25.4,21.4,30.5,7.3,249.0,0.0,0.0,South Korea
Seoul,KR,2017-07-06,12:00:00,1499317200,26.1,21.9,31.2,17.7,173.0,1.3,0.0,South Korea
Seoul,KR,2017-07-07,12:00:00,1499403600,25.7,23.6,28.7,18.8,162.0,22.7,0.0,South Korea
Seoul,KR,2017-07-08,12:00:00,1499490000,25.3,23.9,27.7,21.1,219.0,68.3,0.0,South Korea
Seoul,KR,2017-07-09,12:00:00,1499576400,26.1,23.2,30.3,10.8,190.0,17.1,0.0,South Korea
Seoul,KR,2017-07-10,12:00:00,1499662800,24.5,22.8,25.9,33.2,199.0,80.8,0.0,South Korea
Seoul,KR,2017-07-11,12:00:00,1499749200,25.3,21.7,29.4,18.6,252.0,7.1,0.0,South Korea
Seoul,KR,2017-07-12,12:00:00,1499835600,25.7,23.2,29.4,14.0,242.0,0.2,0.0,South Korea
Seoul,KR,2017-07-13,12:00:00,1499922000,25.3,20.9,29.4,12.5,228.0,0.0,0.0,South Korea
Seoul,KR,2017-07-14,12:00:00,1500008400,25.9,22.4,31.0,14.1,181.0,9.8,0.0,South Korea
Seoul,KR,2017-07-15,12:00:00,1500094800,24.7,23.6,26.7,19.3,241.0,45.5,0.0,South Korea
Seoul,KR,2017-07-16,12:00:00,1500181200,24.8,23.3,26.8,11.5,202.0,123.1,0.0,South Korea
Seoul,KR,2017-07-17,12:00:00,1500267600,25.7,23.7,28.5,15.2,231.0,5.8,0.0,South Korea
Seoul,KR,2017-07-18,12:00:00,1500354000,25.4,23.0,28.8,12.0,250.0,0.6,0.0,South Korea
Seoul,KR,2017-07-19,12:00:00,1500440400,26.2,22.5,31.3,13.4,280.0,0.1,0.0,South Korea
Seoul,KR,2017-07-20,12:00:00,1500526800,27.0,23.4,31.0,14.1,240.0,0.0,0.0,South Korea
Seoul,KR,2017-07-21,12:00:00,1500613200,27.7,25.3,31.0,16.5,233.0,0.8,0.0,South Korea
Seoul,KR,2017-07-22,12:00:00,1500699600,27.1,25.3,29.8,11.7,220.0,9.7,0.0,South Korea
Seoul,KR,2017-07-23,12:00:00,1500786000,26.4,25.3,28.6,17.9,235.0,9.0,0.0,South Korea
Seoul,KR,2017-07-24,12:00:00,1500872400,25.9,24.4,28.0,11.6,249.0,6.0,0.0,South Korea
Seoul,KR,2017-07-25,12:00:00,1500958800,27.7,24.0,32.2,13.9,63.0,0.2,0.0,South Korea
Seoul,KR,2017-07-26,12:00:00,1501045200,26.9,23.3,31.0,14.8,108.0,0.0,0.0,South Korea
Seoul,KR,2017-07-27,12:00:00,1501131600,25.3,22.7,28.6,10.3,117.0,2.6,0.0,South Korea
Seoul,KR,2017-07-28,12:00:00,1501218000,24.8,23.1,26.6,12.3,80.0,26.1,0.0,South Korea
Seoul,KR,2017-07-29,12:00:00,1501304400,25.8,23.6,28.8,15.1,92.0,0.7,0.0,South Korea
Seoul,KR,2017-07-30,12:00:00,1501390800,25.5,22.5,28.6,13.5,186.0,2.1,0.0,South Korea
Seoul,KR,2017-07-31,12:00:00,1501477200,24.7,23.5,25.9,12.0,98.0,13.8,0.0,South Korea
Seoul,KR,2017-08-01,12:00:00,1501563600,26.6,23.8,30.6,10.1,227.0,3.9,0.0,South Korea
Seoul,KR,2017-08-02,12:00:00,1501650000,27.8,24.4,31.5,6.8,51.0,1.2,0.0,South Korea
Seoul,KR,2017-08-03,12:00:00,1501736400,28.3,25.4,31.9,13.5,118.0,0.0,0.0,South Korea
Seoul,KR,2017-08-04,12:00:00,1501822800,28.3,24.4,32.7,11.1,122.0,0.0,0.0,South Korea
Seoul,KR,2017-08-05,12:00:00,1501909200,28.9,25.6,33.3,10.4,65.0,0.3,0.0,South Korea
Seoul,KR,2017-08-06,12:00:00,1501995600,28.2,26.1,31.4,8.7,124.0,12.3,0.0,South Korea
Seoul,KR,2017-08-07,12:00:00,1502082000,26.9,24.4,30.8,17.2,277.0,0.2,0.0,South Korea
Seoul,KR,2017-08-08,12:00:00,1502168400,25.9,23.9,28.7,12.0,246.0,0.4,0.0,South Korea
Seoul,KR,2017-08-09,12:00:00,1502254800,26.3,22.8,29.6,8.0,57.0,0.0,0.0,South Korea
Seoul,KR,2017-08-10,12:00:00,1502341200,25.4,23.6,28.0,8.9,66.0,11.9,0.0,South Korea
Seoul,KR,2017-08-11,12:00:00,1502427600,25.4,22.9,28.8,14.6,73.0,4.5,0.0,South Korea
Seoul,KR,2017-08-12,12:00:00,1502514000,25.7,21.9,29.9,12.3,77.0,0.0,0.0,South Korea
Seoul,KR,2017-08-13,12:00:00,1502600400,25.0,22.5,27.7,13.7,100.0,0.0,0.0,South Korea
Seoul,KR,2017-08-14,12:00:00,1502686800,23.4,21.7,25.6,21.4,80.0,11.6,0.0,South Korea
Seoul,KR,2017-08-15,12:00:00,1502773200,23.2,22.0,25.1,18.1,95.0,49.1,0.0,South Korea
Seoul,KR,2017-08-16,12:00:00,1502859600,23.2,21.7,25.7,18.9,76.0,4.2,0.0,South Korea
Seoul,KR,2017-08-17,12:00:00,1502946000,23.8,21.6,27.9,14.0,83.0,2.4,0.0,South Korea
Seoul,KR,2017-08-18,12:00:00,1503032400,24.1,22.1,27.5,9.0,97.0,6.1,0.0,South Korea
Seoul,KR,2017-08-19,12:00:00,1503118800,24.5,21.8,27.9,10.8,97.0,1.9,0.0,South Korea
Seoul,KR,2017-08-20,12:00:00,1503205200,23.6,22.7,24.9,26.1,108.0,79.5,0.0,South Korea
Seoul,KR,2017-08-21,12:00:00,1503291600,24.1,23.0,25.8,21.6,181.0,60.5,0.0,South Korea
Seoul,KR,2017-08-22,12:00:00,1503378000,25.1,22.1,28.9,10.7,238.0,0.0,0.0,South Korea
Seoul,KR,2017-08-23,12:00:00,1503464400,24.7,22.3,26.5,15.6,210.0,13.2,0.0,South Korea
