city,country_code,date,time,timestamp,temp,temp_min,temp_max,wind_speed,wind_deg,precipitation,snow,country
Jakarta,ID,2005-12-27,12:00:00,1135659600,25.2,23.4,27.3,14.5,270.0,12.3,0.0,Indonesia
Jakarta,ID,2005-12-28,12:00:00,1135746000,25.2,23.6,26.7,12.8,263.0,2.4,0.0,Indonesia
Jakarta,ID,2005-12-29,12:00:00,1135832400,25.7,23.6,28.8,20.2,258.0,4.3,0.0,Indonesia
Jakarta,ID,2005-12-30,12:00:00,1135918800,25.6,23.8,28.3,17.3,257.0,1.2,0.0,Indonesia
Jakarta,ID,2005-12-31,12:00:00,1136005200,25.1,23.8,27.1,18.4,254.0,2.2,0.0,Indonesia
Jakarta,ID,2006-01-01,12:00:00,1136091600,25.8,23.8,28.9,18.0,249.0,0.9,0.0,Indonesia
Jakarta,ID,2006-01-02,12:00:00,1136178000,25.7,23.6,28.7,17.4,255.0,6.0,0.0,Indonesia
Jakarta,ID,2006-01-03,12:00:00,1136264400,25.1,23.7,27.5,11.0,247.0,9.9,0.0,Indonesia
Jakarta,ID,2006-01-04,12:00:00,1136350800,25.4,23.4,27.8,15.5,258.0,9.8,0.0,Indonesia
Jakarta,ID,2006-01-05,12:00:00,1136437200,25.8,22.9,29.1,11.6,254.0,1.4,0.0,Indonesia
